GeneID,GeneName,IsCoding,log2FoldChange,stat,pvalue,padj,MDA-Enza_1,MDA-Enza_2,MDA-Enza_3,MDA-DMSO_1,MDA-DMSO_2,MDA-DMSO_3
ENSG00000102034,ELF4,TRUE,1.45538149,21.00763741,5.58449E-98,1.45734E-96,2825.756556,2813.586748,2735.844926,987.2819614,1043.427144,1023.796934
ENSG00000013288,MAN2B2,TRUE,1.190354376,21.00740014,5.61246E-98,1.46288E-96,7620.609361,7514.823581,7195.797576,3313.70738,3228.793821,3245.224991
ENSG00000143971,ETAA1,TRUE,-1.244062452,-21.00480473,5.92767E-98,1.54319E-96,2664.956433,2639.813906,2567.222059,6388.35592,6268.604692,5995.838892
ENSG00000125398,SOX9,TRUE,-1.241704846,-20.97487714,1.11254E-97,2.89286E-96,5005.491563,4530.019475,4632.241231,11327.87039,11177.13527,11000.53479
ENSG00000175567,UCP2,TRUE,3.002066885,20.97469138,1.11689E-97,2.9007E-96,1064.47801,958.306113,939.6448184,146.9539188,92.48101855,130.6157439
ENSG00000214944,ARHGEF28,TRUE,2.026262429,20.97135253,1.19809E-97,3.10788E-96,1986.022578,1796.504527,1896.396305,412.919814,516.6874297,463.8779729
ENSG00000113739,STC2,TRUE,-1.342984699,-20.96544606,1.35644E-97,3.51442E-96,12595.06932,10989.42859,12473.20456,30741.31097,30975.10984,29738.13158
ENSG00000164850,GPER1,TRUE,2.729800605,20.90441126,4.88184E-97,1.26334E-95,2979.974218,2784.624608,3516.642116,400.501173,406.1122988,590.6520773
ENSG00000203635,AC144450.2,FALSE,-4.191913152,-20.90398252,4.92589E-97,1.27322E-95,29.15089958,33.22127858,25.66000154,540.2108845,594.0900213,492.6902693
ENSG00000010030,ETV7,TRUE,2.063137523,20.89794312,5.59024E-97,1.44321E-95,1149.109654,1184.89227,1149.81245,288.7334038,279.4535126,266.0335373
ENSG00000196116,TDRD7,TRUE,1.500982444,20.89407228,6.06231E-97,1.56323E-95,3920.325818,3909.037113,3618.060218,1416.759963,1274.62969,1355.138343
ENSG00000005884,ITGA3,TRUE,1.169461994,20.88637315,7.12276E-97,1.83449E-95,11209.93142,10903.394,11278.18163,4964.351749,4750.709714,5128.588769
ENSG00000073670,ADAM11,TRUE,1.6030758,20.84752605,1.6051E-96,4.12907E-95,2190.078875,2226.677493,2223.8668,685.0950298,753.9213469,746.2384781
ENSG00000075275,CELSR1,TRUE,1.446644183,20.84454819,1.70814E-96,4.38894E-95,9352.737007,8990.189082,8847.812913,3117.078897,3634.90612,3224.095973
ENSG00000182648,LINC01006,FALSE,4.637387868,20.83916345,1.9115E-96,4.90565E-95,481.4600189,526.4294914,536.4162227,25.8721688,20.10456925,16.32696799
ENSG00000116852,KIF21B,TRUE,-3.911141329,-20.81744193,3.00822E-96,7.71114E-95,72.40707315,46.85052108,45.21047891,838.2582691,972.0559232,678.0493765
ENSG00000130589,HELZ2,TRUE,1.264187732,20.80646166,3.78253E-96,9.68453E-95,6959.542187,7201.351004,7022.287089,2896.648019,3098.114121,2825.525872
ENSG00000068615,REEP1,TRUE,1.886979228,20.80443228,3.94604E-96,1.00913E-94,1723.664482,1558.844611,1711.888674,475.0130192,431.2430104,443.7093654
ENSG00000152413,HOMER1,TRUE,-1.267330832,-20.79886259,4.43194E-96,1.13205E-94,1743.411865,1791.393561,1781.53725,4184.047138,4272.220966,4340.092256
ENSG00000169905,TOR1AIP2,TRUE,1.084979168,20.79444411,4.85952E-96,1.23981E-94,27371.75435,26098.29573,25989.91585,12128.87273,12683.97274,12644.7565
ENSG00000135002,RFK,TRUE,-1.23577327,-20.79410034,4.89446E-96,1.24725E-94,4561.645608,4211.435931,4651.791708,10675.89173,10354.85839,10571.23157
ENSG00000165516,KLHDC2,TRUE,-1.20429271,-20.77774967,6.88091E-96,1.7514E-94,5835.822025,5775.391508,5336.058416,13333.48091,12875.97138,12857.9675
ENSG00000134909,ARHGAP32,TRUE,1.302078276,20.77037206,8.02344E-96,2.03982E-94,19459.636,20033.28281,18663.37446,7805.115884,8380.589692,7401.878959
ENSG00000185630,PBX1,TRUE,1.367348312,20.73621919,1.63265E-95,4.14586E-94,5921.394021,5759.206782,6423.55372,2403.007038,2277.847696,2333.796013
ENSG00000092847,AGO1,TRUE,1.135002449,20.72762303,1.95196E-95,4.9509E-94,23276.52314,22058.92898,23031.68424,10136.71574,10821.2844,10170.74065
ENSG00000151090,THRB,TRUE,1.248828587,20.72170812,2.20715E-95,5.59161E-94,5114.572349,4892.898056,5194.317455,2148.424897,2130.079112,2116.743379
ENSG00000179362,HMGN2P46,FALSE,3.265006687,20.71698858,2.43443E-95,6.16022E-94,584.8986948,649.0926739,590.1800355,67.26763888,59.30847929,63.3870522
ENSG00000148158,SNX30,TRUE,1.254787228,20.70908587,2.86848E-95,7.2501E-94,6998.096602,6686.8471,7341.204251,2940.113262,2955.37168,2912.923171
ENSG00000232104,RP11-509J21.1,FALSE,4.129920949,20.7034974,3.22125E-95,8.13224E-94,561.3899048,487.2454192,598.7333693,35.18614957,27.14116849,31.6935261
ENSG00000092208,GEMIN2,TRUE,-1.629434667,-20.69717395,3.67286E-95,9.26158E-94,1617.404751,1697.692518,1414.965799,5007.816993,4621.035242,5028.706141
ENSG00000230468,CLUHP5,FALSE,-4.622555774,-20.66902319,6.58352E-95,1.65819E-93,23.50878998,18.74020843,23.21619187,466.7339251,596.1004782,536.8691239
ENSG00000138606,SHF,TRUE,2.653307097,20.66209664,7.59921E-95,1.91179E-93,916.8428094,869.7160368,810.1229059,126.2561837,130.6797001,155.5864008
ENSG00000124107,SLPI,TRUE,-2.057829796,-20.65754338,8.3506E-95,2.09839E-93,2231.454345,2097.199689,1889.064876,9540.620967,7185.37305,9176.71642
ENSG00000180785,OR51E1,TRUE,4.221015317,20.64885975,9.99511E-95,2.50873E-93,578.3162336,509.3929383,497.315268,34.15126282,28.14639695,23.04983716
ENSG00000145908,ZNF300,TRUE,-1.280106584,-20.5977259,2.87637E-94,7.2112E-93,1637.152134,1586.103096,1656.902957,3921.185903,3918.380547,4005.869617
ENSG00000029153,ARNTL2,TRUE,1.84860794,20.59692677,2.92421E-94,7.32269E-93,3001.602305,3276.129165,2638.09254,834.1187221,801.1670846,842.2794663
ENSG00000161714,PLCD3,TRUE,1.652605206,20.59460116,3.06803E-94,7.67397E-93,4319.034896,3989.960741,4098.268818,1378.469154,1171.091159,1396.435968
ENSG00000258548,LINC00645,FALSE,-4.909270919,-20.59415138,3.09665E-94,7.73663E-93,16.92632879,11.92558718,21.99428704,515.3736025,478.4887481,489.8090397
ENSG00000183508,FAM46C,TRUE,2.020352872,20.58741248,3.55874E-94,8.88087E-93,1949.348865,1798.208182,1917.168687,525.72247,460.3946358,411.0554294
ENSG00000116117,PARD3B,TRUE,1.350680402,20.56880771,5.22344E-94,1.30202E-92,7870.742886,7500.342511,8531.339561,3057.055465,3187.579455,3124.213345
ENSG00000203697,CAPN8,TRUE,3.873911119,20.55598591,6.80341E-94,1.6939E-92,956.3375765,678.9066418,706.2609949,42.43035683,65.33985006,51.86213362
ENSG00000105281,SLC1A5,TRUE,-1.191571481,-20.55039325,7.63423E-94,1.89858E-92,28276.37259,28159.71865,28604.7922,69252.55167,61677.80277,63302.53613
ENSG00000171124,FUT3,TRUE,-1.981935829,-20.50906901,1.78682E-93,4.43859E-92,441.0249001,370.5450304,450.8828843,1713.772461,1661.642648,1596.201224
ENSG00000174953,DHX36,TRUE,0.970624705,20.49754295,2.26442E-93,5.61855E-92,83222.05689,83959.54109,85286.5137,42893.9861,43867.16487,42068.83405
ENSG00000128283,CDC42EP1,TRUE,-1.225130358,-20.49353514,2.45875E-93,6.09377E-92,4983.863476,5469.585379,5305.510795,12497.29242,11818.47103,12525.66568
ENSG00000029534,ANK1,TRUE,4.45216302,20.48991886,2.64834E-93,6.55616E-92,604.6460784,469.3570385,634.1686096,24.83728205,25.13071156,27.85188657
ENSG00000168907,PLA2G4F,TRUE,1.343202004,20.48655602,2.83771E-93,7.01693E-92,7002.79836,6479.852979,6631.277542,2797.298891,2611.583546,2520.11553
ENSG00000147381,MAGEA4,TRUE,-1.613508705,-20.47295593,3.7516E-93,9.2662E-92,1123.720161,1236.001929,1148.590545,3859.092698,3340.374181,3542.952054
ENSG00000249464,LINC01091,FALSE,-2.591808215,-20.42592543,9.83768E-93,2.42708E-91,126.9474659,139.6997356,128.3000077,750.2928952,840.3709946,795.2193821
ENSG00000173588,CCDC41,TRUE,-1.514787556,-20.42334492,1.03714E-92,2.55584E-91,1196.127234,1216.409893,1286.665792,3597.26635,3280.060473,3684.132306
ENSG00000255007,CTD-2589M5.4,FALSE,-3.176759966,-20.41593197,1.20707E-92,2.97123E-91,153.2773107,126.9223207,86.75524331,1258.42229,1098.714709,995.9450474
ENSG00000121753,BAI2,TRUE,1.898852063,20.41283496,1.28605E-92,3.16204E-91,1517.727481,1408.922943,1366.089606,373.5941175,386.0077296,391.8472318
ENSG00000114248,LRRC31,TRUE,-2.907220551,-20.40551683,1.49374E-92,3.66856E-91,110.0211371,143.1070462,92.86476749,924.1538695,857.4598785,844.2002861
ENSG00000167306,MYO5B,TRUE,1.112380155,20.40347405,1.55748E-92,3.82075E-91,10152.03587,10287.5226,10515.71301,4841.200226,4864.30053,4611.888252
ENSG00000147669,POLR2K,TRUE,-1.38992044,-20.40125354,1.62984E-92,3.99374E-91,9108.245591,9053.224328,8056.01858,24256.71058,21629.50083,22840.46781
ENSG00000261652,C15orf65,TRUE,-2.162903678,-20.39943756,1.6915E-92,4.14016E-91,350.7511466,297.2878519,290.8133508,1498.516017,1306.797001,1406.040067
ENSG00000139793,MBNL2,TRUE,1.307385945,20.39287842,1.93424E-92,4.72897E-91,11049.13129,10262.8196,10586.58349,4303.059115,4549.664021,4036.602733
ENSG00000167107,ACSF2,TRUE,1.385347389,20.39030828,2.03857E-92,4.97844E-91,4831.526517,4698.681351,5186.986026,1835.889098,1832.531487,1962.117388
ENSG00000172159,FRMD3,TRUE,1.45430529,20.37170647,2.98107E-92,7.27194E-91,21721.18159,19430.18883,23257.73664,7741.987792,7597.516719,8161.563175
ENSG00000261452,RP11-509E16.1,FALSE,3.269593901,20.36662869,3.30673E-92,8.05728E-91,663.8882291,604.7976358,632.9467047,69.33741238,76.39736315,51.86213362
ENSG00000067057,PFKP,TRUE,1.312996823,20.36360047,3.5176E-92,8.56147E-91,6824.131556,7173.240691,6424.775625,2735.205686,2817.65538,2669.939471
ENSG00000243244,STON1,TRUE,1.402668836,20.35041841,4.60329E-92,1.11914E-90,3511.272872,3410.717935,3690.152603,1347.422551,1378.168222,1286.949242
ENSG00000079739,PGM1,TRUE,1.44476163,20.34890105,4.748E-92,1.15302E-90,4461.968339,4415.874569,4518.604081,1776.900553,1614.396911,1530.893352
ENSG00000087301,TXNDC16,TRUE,-1.284892392,-20.34765095,4.87062E-92,1.18148E-90,13210.05927,11855.73732,12799.45315,31804.13966,28969.67906,31482.23592
ENSG00000125354,SEPT6,TRUE,1.444670779,20.34485887,5.15603E-92,1.24931E-90,3519.736036,3539.343911,3717.034509,1405.376209,1254.525121,1298.47416
ENSG00000185215,TNFAIP2,TRUE,-2.265319515,-20.3376087,5.97748E-92,1.44674E-90,282.1054798,261.5110904,282.260017,1250.143196,1226.378724,1487.674907
ENSG00000245750,RP11-279F6.1,FALSE,-1.762926293,-20.33607522,6.16729E-92,1.49101E-90,2563.39846,2579.334142,2105.342031,8927.968009,8004.634247,7692.883153
ENSG00000068028,RASSF1,TRUE,-1.434537445,-20.32670443,7.4651E-92,1.80276E-90,1178.260554,1098.857676,1126.596258,3161.579027,2948.33508,3089.63859
ENSG00000118402,ELOVL4,TRUE,1.251654658,20.31790023,8.93157E-92,2.15451E-90,5193.561883,5154.409147,5448.473661,2279.855515,2207.481704,2145.555676
ENSG00000063180,CA11,TRUE,2.786646185,20.31672407,9.1481E-92,2.20429E-90,1173.558796,1180.633131,1452.844849,170.7563141,156.8156401,222.8150926
ENSG00000105825,TFPI2,TRUE,7.723687012,20.31183895,1.01049E-91,2.43214E-90,832.2111654,717.2388864,775.9095705,7.244207264,2.010456925,1.920819764
ENSG00000164574,GALNT10,TRUE,1.215807646,20.30820953,1.08799E-91,2.61575E-90,26160.58149,24563.30229,24044.64335,11189.19556,10806.20597,10197.63212
ENSG00000259974,LINC00261,FALSE,-6.015831732,-20.30703011,1.11443E-91,2.67635E-90,14.10527399,7.666448904,2.443809671,555.7341858,508.645602,580.0875686
ENSG00000155093,PTPRN2,TRUE,2.790170998,20.29313341,1.47864E-91,3.5471E-90,841.6146814,768.3485457,696.4857562,110.7328825,115.6012732,107.5659068
ENSG00000171863,RPS7,TRUE,-1.503067673,-20.27914836,1.96504E-91,4.70871E-90,97641.40832,110244.3871,97123.10584,312615.4854,263619.1538,288312.1653
ENSG00000189120,SP6,TRUE,-1.517954395,-20.27226254,2.26023E-91,5.41008E-90,7480.496973,7448.381024,8167.21192,21433.53952,20294.55743,24400.17346
ENSG00000242779,ZNF702P,FALSE,-1.4332002,-20.26300651,2.72786E-91,6.52221E-90,1564.745061,1649.138342,1630.02105,4650.781063,4107.363498,4322.804878
ENSG00000112964,GHR,TRUE,1.19244734,20.2623824,2.76266E-91,6.59814E-90,13296.57161,14142.04275,14662.85802,5995.098954,6303.787688,6120.692177
ENSG00000169567,HINT1,TRUE,-1.356847341,-20.25578844,3.15853E-91,7.5353E-90,32081.03516,32254.4542,29325.71605,85850.0654,74350.718,79705.3765
ENSG00000172216,CEBPB,TRUE,-1.514186043,-20.25311237,3.33489E-91,7.9473E-90,4309.63138,3713.116753,4319.433593,12311.0128,10973.0739,11954.2218
ENSG00000148584,A1CF,TRUE,4.040508607,20.22824806,5.52307E-91,1.31474E-89,477.6986125,596.2793592,520.5314599,36.22103632,29.15162541,31.6935261
ENSG00000126016,AMOT,TRUE,1.353131963,20.22485415,5.91651E-91,1.40686E-89,3518.795685,3524.862841,3696.262127,1353.631872,1393.246649,1455.020971
ENSG00000146122,DAAM2,TRUE,4.724512812,20.2188085,6.68789E-91,1.58854E-89,592.4215076,469.3570385,657.3848014,15.52330128,28.14639695,21.1290174
ENSG00000161642,ZNF385A,TRUE,1.164650141,20.21250306,7.59947E-91,1.80309E-89,5843.344838,5636.5436,5701.407962,2588.251767,2500.003186,2575.819303
ENSG00000187210,GCNT1,TRUE,-1.362891867,-20.1774787,1.54425E-90,3.65995E-89,3926.908279,3946.51753,3730.475462,10495.82144,10212.11595,9147.904124
ENSG00000166840,GLYATL1,TRUE,-1.719313868,-20.16958489,1.81153E-90,4.28873E-89,3226.346337,3390.274071,3240.491623,12134.04717,9372.750184,10955.39552
ENSG00000167460,TPM4,TRUE,1.341968288,20.16084925,2.1614E-90,5.11147E-89,130114.5701,121861.6126,140360.2084,54620.28788,49157.68227,50989.12103
ENSG00000147642,SYBU,TRUE,1.225645665,20.15468198,2.44827E-90,5.78357E-89,5264.088253,5159.520112,4916.945058,2173.262179,2176.319621,2211.823958
ENSG00000177954,RPS27,TRUE,-1.556213211,-20.15327526,2.51885E-90,5.94382E-89,98743.50039,108970.9047,94097.66947,323892.6463,268013.0074,295684.2715
ENSG00000198860,TSEN15,TRUE,-1.496295092,-20.14640025,2.89409E-90,6.82188E-89,3883.652105,3408.162452,3691.374508,11108.4744,9538.61288,10333.04992
ENSG00000184454,NCMAP,TRUE,1.917972312,20.10497828,6.67497E-90,1.5717E-88,2144.001646,2002.646819,2200.650609,637.4902392,527.7449428,514.7796966
ENSG00000157911,PEX10,TRUE,-1.509380009,-20.09330464,8.44499E-90,1.98631E-88,3190.612977,3267.610888,3241.713528,10277.46033,8692.210515,8646.570166
ENSG00000187122,SLIT1,TRUE,2.699177548,20.07767994,1.15672E-89,2.71774E-88,1047.551682,921.6775238,1190.13531,150.058579,150.7842694,184.3986973
ENSG00000171094,ALK,TRUE,2.120348699,20.06115276,1.61301E-89,3.78569E-88,2884.998707,3068.283217,3242.935433,595.0598824,834.3396239,684.7722457
ENSG00000038427,VCAN,TRUE,6.566338371,20.01145495,4.37686E-89,1.02612E-87,616.8706492,521.3185255,664.7162305,8.279094016,6.031370775,4.802049409
ENSG00000170915,PAQR8,TRUE,2.696060444,19.98025094,8.18116E-89,1.91595E-87,858.5410102,846.7166901,994.630536,136.6050513,119.622187,159.4280404
ENSG00000188643,S100A16,TRUE,3.083183047,19.969352,1.01765E-88,2.38067E-87,776.7304211,822.0136881,751.4714738,100.3840149,66.34507852,110.4471364
ENSG00000100170,SLC5A1,TRUE,-3.922943984,-19.96791371,1.04738E-88,2.44757E-87,55.48074436,38.33224452,47.65428858,838.2582691,740.8533768,558.9585512
ENSG00000144063,MALL,TRUE,1.973897817,19.96007275,1.22534E-88,2.86035E-87,3346.711342,3092.134391,2638.09254,835.1536089,768.9997738,708.7824927
ENSG00000144815,NXPE3,TRUE,-1.259329144,-19.95805933,1.27571E-88,2.97474E-87,8255.346691,7952.662997,9131.294835,19881.20939,20592.10505,20161.88465
ENSG00000220205,VAMP2,TRUE,1.22871573,19.94491739,1.65924E-88,3.86491E-87,10822.50656,10423.81503,10139.36632,4530.7342,4658.228695,4205.634872
ENSG00000162104,ADCY9,TRUE,1.622111764,19.92727831,2.36055E-88,5.49258E-87,12287.57435,11405.97231,14251.0761,4029.849012,3963.615828,4329.527747
ENSG00000144730,IL17RD,TRUE,1.545766521,19.89887016,4.16205E-88,9.67397E-87,2128.015669,2060.5711,2250.748707,724.4207264,743.8690622,735.6739694
ENSG00000124343,XG,TRUE,4.017452544,19.88896872,5.07071E-88,1.17734E-86,585.8390464,464.2460725,504.646697,36.22103632,30.15685387,29.77270633
ENSG00000272325,NUDT3,TRUE,1.156234355,19.88619259,5.35928E-88,1.24281E-86,17967.29801,19546.88922,18714.69446,8413.629294,8723.372597,8093.374074
ENSG00000134152,KATNBL1,TRUE,-1.142376367,-19.88614721,5.36414E-88,1.24281E-86,3595.904516,3417.532556,3378.56687,7788.557696,7683.966367,7472.94929
ENSG00000078269,SYNJ2,TRUE,1.328757861,19.88168539,5.86309E-88,1.35696E-86,7011.261525,6524.148017,7222.679482,2618.263483,2758.346901,2884.110875
ENSG00000170345,FOS,TRUE,2.88255437,19.88023196,6.03542E-88,1.39535E-86,1350.344897,1511.142262,1071.610541,200.7680299,186.972494,146.9427119
ENSG00000132825,PPP1R3D,TRUE,1.53957051,19.87962007,6.10947E-88,1.41097E-86,5801.029016,5391.217235,6276.925139,2126.692275,1861.683113,2018.781571
ENSG00000213759,UGT2B11,TRUE,-8.286067422,-19.84995871,1.10292E-87,2.54445E-86,20.68773519,6.814621248,24.43809671,5499.3882,5508.651974,4875.04056
ENSG00000135622,SEMA4F,TRUE,1.522131618,19.84345225,1.25535E-87,2.89304E-86,3026.051447,2935.398103,2959.453511,1080.421769,1083.636283,943.1225039
ENSG00000104723,TUSC3,TRUE,1.55070409,19.8331611,1.54047E-87,3.54636E-86,8924.877029,8703.974989,8400.595743,3326.126021,2690.996594,2869.704727
ENSG00000135678,CPM,TRUE,4.2903177,19.7719228,5.19575E-87,1.19486E-85,585.8390464,465.9497278,471.6552665,26.90705555,21.10979771,29.77270633
ENSG00000161048,NAPEPLD,TRUE,2.431837177,19.75565613,7.17176E-87,1.64753E-85,1416.169509,1143.152714,1460.176278,223.5355384,247.2862018,272.7564064
ENSG00000134716,CYP2J2,TRUE,1.883512191,19.73809008,1.01544E-86,2.33026E-85,1694.513582,1730.913797,1532.268664,481.2223397,452.3528081,412.0158393
ENSG00000105329,TGFB1,TRUE,3.240146481,19.73012503,1.18876E-86,2.7251E-85,528.4775988,632.9079484,574.2952726,57.95365811,62.32416467,63.3870522
ENSG00000111799,COL12A1,TRUE,-1.619506231,-19.72547867,1.30318E-86,2.98424E-85,816.2251882,695.943195,755.1371883,2268.47176,2380.380999,2313.627405
ENSG00000158161,EYA3,TRUE,1.160348509,19.7174567,1.52717E-86,3.49348E-85,10415.33431,10458.73996,10222.45585,4780.141907,4768.803826,4366.023323
ENSG00000145781,COMMD10,TRUE,-1.056772122,-19.70128588,2.10213E-86,4.80366E-85,3744.480069,3720.783201,3655.939268,7754.406433,7599.527176,7785.082502
ENSG00000069974,RAB27A,TRUE,1.422662769,19.69799342,2.24336E-86,5.12101E-85,4668.845691,4089.624577,4301.105021,1677.551425,1615.402139,1578.913846
ENSG00000148677,ANKRD1,TRUE,-5.088516197,-19.68545414,2.8735E-86,6.55254E-85,13.16492239,13.6292425,14.66285802,451.2106239,425.2116396,527.2650251
ENSG00000169288,MRPL1,TRUE,-1.201828899,-19.66564662,4.24718E-86,9.67483E-85,3550.767639,3615.156572,3367.569726,8457.094537,7826.708809,7958.91669
ENSG00000154511,FAM69A,TRUE,2.007308523,19.66389562,4.39636E-86,1.00041E-84,1410.527399,1383.368113,1428.406753,312.5357991,339.7672203,396.6492812
ENSG00000085465,OVGP1,TRUE,-1.679938175,-19.65718852,5.01775E-86,1.14062E-84,1186.723718,1125.264334,995.8524409,3682.127064,3244.877477,3687.973946
ENSG00000226259,GTF2H2B,FALSE,-1.640094496,-19.65099125,5.66948E-86,1.28742E-84,1579.790687,1584.39944,1390.527703,4621.804234,5206.078207,4385.23152
ENSG00000110841,PPFIBP1,TRUE,1.115632394,19.6484215,5.96389E-86,1.35285E-84,16024.5316,15393.37757,15581.73046,7132.439495,7604.553319,6953.367544
ENSG00000113083,LOX,TRUE,-2.643502221,-19.56981134,2.79715E-85,6.33845E-84,152.3369591,130.3296314,157.6257238,912.7701153,1020.306889,806.7443007
ENSG00000131831,RAI2,TRUE,1.389181364,19.56814289,2.89023E-85,6.54254E-84,6201.618798,6398.077524,5958.007977,2505.460827,2420.590138,2161.882644
ENSG00000089177,KIF16B,TRUE,1.165825347,19.55694452,3.60014E-85,8.14106E-84,4698.936942,4584.536445,4657.901233,2070.808391,2025.535352,2116.743379
ENSG00000166986,MARS,TRUE,-0.96327193,-19.5512053,4.02889E-85,9.1011E-84,16847.33925,16154.05967,16520.15337,32816.25891,31656.65474,32078.65046
ENSG00000162636,FAM102B,TRUE,1.504737729,19.5498748,4.13535E-85,9.33185E-84,8630.546979,7683.485457,8301.621452,2623.437916,2909.13117,3139.579904
ENSG00000100078,PLA2G3,TRUE,2.108946115,19.54088214,4.93224E-85,1.11186E-83,2163.74903,2214.751906,2548.893487,556.7690726,449.3371227,598.3353563
ENSG00000146070,PLA2G7,TRUE,-1.345698111,-19.53095801,5.99051E-85,1.34901E-83,3681.476511,3633.044953,3439.662112,9808.656635,8465.028883,9068.190104
ENSG00000196924,FLNA,TRUE,1.044832331,19.52790365,6.3597E-85,1.43067E-83,23549.2251,24133.12932,23278.50902,11840.13933,11576.21097,10981.32659
ENSG00000084764,MAPRE3,TRUE,1.397579569,19.51819943,7.69008E-85,1.72816E-83,4577.631586,4031.700296,4485.612651,1621.66754,1651.590364,1695.123441
ENSG00000128272,ATF4,TRUE,-1.169239789,-19.51273627,8.55766E-85,1.92113E-83,44477.6903,42590.53097,42497.85018,104307.2706,93967.75144,93114.61927
ENSG00000130830,MPP1,TRUE,3.917144309,19.50947331,9.12171E-85,2.04564E-83,557.6284984,551.1324934,455.7705036,30.01171581,29.15162541,44.17885456
ENSG00000166562,SEC11C,TRUE,-1.838383581,-19.50656556,9.65552E-85,2.16311E-83,8891.964723,8376.873169,8609.54147,35970.59373,25861.51265,30711.02679
ENSG00000122729,ACO1,TRUE,1.127938837,19.49142313,1.2982E-84,2.90534E-83,9938.576053,10200.63618,10227.34347,4879.491036,4493.371227,4522.570133
ENSG00000092621,PHGDH,TRUE,-1.268207467,-19.48194244,1.56238E-84,3.49297E-83,25171.33161,26765.27678,24939.07769,66949.92865,58250.97894,59973.75548
ENSG00000164078,MST1R,TRUE,1.760968957,19.47993544,1.62484E-84,3.62887E-83,3348.592045,2825.512335,2740.732546,856.8862307,916.7683578,857.6460244
ENSG00000135587,SMPD2,TRUE,-1.482469341,-19.47327253,1.85062E-84,4.12887E-83,1506.443262,1512.845917,1392.971512,4259.593871,3772.62242,4307.43832
ENSG00000179083,FAM133A,TRUE,2.200451497,19.46288088,2.26678E-84,5.05214E-83,1022.162188,1093.74671,1184.025786,252.5123675,214.1136625,250.6669791
ENSG00000111266,DUSP16,TRUE,1.106751613,19.45027347,2.89881E-84,6.45417E-83,17270.49747,18516.17776,17388.92771,8490.210913,8276.045932,7928.183574
ENSG00000124507,PACSIN1,TRUE,1.261727877,19.44767961,3.0492E-84,6.78206E-83,5707.934208,5652.728325,5656.197483,2426.809433,2200.445104,2469.213806
ENSG00000182199,SHMT2,TRUE,-1.107950878,-19.44071224,3.49283E-84,7.76081E-83,23733.53402,23747.25139,23810.03762,54134.926,48220.80934,51304.13547
ENSG00000180182,MED14,TRUE,1.281664194,19.42732619,4.53372E-84,1.00633E-82,17325.03787,17346.61839,16876.94959,6846.810751,7720.154592,6637.392693
ENSG00000186019,AC084219.4,FALSE,-1.589536087,-19.40792731,6.61418E-84,1.46662E-82,800.239211,763.2375798,729.4771867,2446.472282,2166.267337,2295.379617
ENSG00000166816,LDHD,TRUE,1.947196442,19.40096492,7.57364E-84,1.67765E-82,2095.103363,1767.542386,2150.55251,561.9435063,488.5410328,508.0568275
ENSG00000132549,VPS13B,TRUE,1.612437593,19.40087831,7.58641E-84,1.67877E-82,59730.19324,56026.40859,57776.54824,17008.36377,21840.5988,17903.96102
ENSG00000189058,APOD,TRUE,-1.964261306,-19.39442349,8.60117E-84,1.90138E-82,577.375882,539.2069063,496.0933632,2263.297327,1838.562858,2201.259449
ENSG00000102466,FGF14,TRUE,5.595185795,19.36857506,1.42137E-83,3.13888E-82,455.1301741,446.3576918,549.8571759,12.41864102,5.026142312,12.48532846
ENSG00000095794,CREM,TRUE,-1.596508712,-19.36133233,1.63599E-83,3.60917E-82,625.3338136,674.6475036,631.7247999,2051.145542,1870.730169,1925.621813
ENSG00000086205,FOLH1,TRUE,1.409927578,19.35922953,1.70415E-83,3.75571E-82,300990.561,300367.2089,320671.8174,127079.9536,103769.7342,116137.565
ENSG00000136643,RPS6KC1,TRUE,1.152714469,19.3566057,1.79319E-83,3.94792E-82,9916.947967,10304.55915,10151.58537,4794.630322,4326.503302,4540.817921
ENSG00000005801,ZNF195,TRUE,-1.175701185,-19.34954312,2.05657E-83,4.5232E-82,3266.781456,3238.648748,3233.160194,7733.708698,7016.494668,7251.094607
ENSG00000163069,SGCB,TRUE,1.58645251,19.34918297,2.07099E-83,4.5503E-82,2572.801976,2555.482968,2893.47065,942.7818311,865.5017062,861.4876639
ENSG00000106034,CPED1,TRUE,-1.949327381,-19.34070705,2.44105E-83,5.35796E-82,925.3059737,923.3811791,874.8838622,3768.022664,3833.941356,2923.48768
ENSG00000054690,PLEKHH1,TRUE,1.601426804,19.3370565,2.6201E-83,5.74516E-82,11538.11412,10428.07416,10503.49397,3126.392878,3934.464202,3638.993042
ENSG00000164946,FREM1,TRUE,5.164630669,19.32962837,3.0259E-83,6.62824E-82,530.358302,407.1736196,460.6581229,13.45352778,12.06274155,13.44573834
ENSG00000162545,CAMK2N1,TRUE,1.573422197,19.32836252,3.10105E-83,6.786E-82,21800.17113,24740.48244,27992.61787,8627.850851,8240.862935,8173.088094
ENSG00000004866,ST7,TRUE,-1.715356258,-19.32688705,3.191E-83,6.9758E-82,3874.248589,4640.75707,4293.773592,15575.04562,14135.52264,12355.67313
ENSG00000085117,CD82,TRUE,1.82480597,19.32490858,3.31571E-83,7.24113E-82,2300.100012,2082.718619,2166.437273,693.3741238,549.859969,606.0186354
ENSG00000203875,SNHG5,FALSE,-1.19976149,-19.32291009,3.44661E-83,7.51944E-82,3389.967516,3357.052792,3135.407808,7864.104428,7271.822698,7576.673557
